Date,Adj.close,Buy/Sell,Bank,Shares
2/08/2005,10683.74,0.0,2058.920579400772,0.0
3/08/2005,10697.59,0.0,2059.920579400772,0.0
4/08/2005,10610.1,0.0,2060.920579400772,0.0
5/08/2005,10558.03,0.0,2061.920579400772,0.0
6/08/2005,10558.03,0.0,2062.920579400772,0.0
7/08/2005,10558.03,0.0,2063.920579400772,0.0
8/08/2005,10536.93,0.0,2064.920579400772,0.0
9/08/2005,10615.67,0.0,2065.920579400772,0.0
10/08/2005,10594.41,0.0,2066.920579400772,0.0
11/08/2005,10685.89,0.0,2067.920579400772,0.0
12/08/2005,10600.3,0.0,2068.920579400772,0.0
13/08/2005,10600.3,0.0,2069.920579400772,0.0
14/08/2005,10600.3,0.0,2070.920579400772,0.0
15/08/2005,10634.38,0.0,2071.920579400772,0.0
16/08/2005,10513.45,0.0,2072.920579400772,0.0
17/08/2005,10550.71,0.0,2073.920579400772,0.0
18/08/2005,10554.92,0.0,2074.920579400772,0.0
19/08/2005,10559.23,0.0,2075.920579400772,0.0
20/08/2005,10559.23,0.0,2076.920579400772,0.0
21/08/2005,10559.23,0.0,2077.920579400772,0.0
22/08/2005,10569.89,0.0,2078.920579400772,0.0
23/08/2005,10519.58,0.0,2079.920579400772,0.0
24/08/2005,10434.87,0.0,2080.920579400772,0.0
25/08/2005,10450.63,0.0,2081.920579400772,0.0
26/08/2005,10397.29,0.0,2082.920579400772,0.0
27/08/2005,10397.29,0.0,2083.920579400772,0.0
28/08/2005,10397.29,0.0,2084.920579400772,0.0
29/08/2005,10463.05,0.0,2085.920579400772,0.0
30/08/2005,10412.82,0.0,2086.920579400772,0.0
31/08/2005,10481.6,0.0,2087.920579400772,0.0
1/09/2005,10459.63,0.0,2088.920579400772,0.0
2/09/2005,10447.37,0.0,2089.920579400772,0.0
3/09/2005,10447.37,0.0,2090.920579400772,0.0
4/09/2005,10447.37,0.0,2091.920579400772,0.0
5/09/2005,10447.37,0.0,2092.920579400772,0.0
6/09/2005,10589.24,0.0,2093.920579400772,0.0
7/09/2005,10633.5,0.0,2094.920579400772,0.0
8/09/2005,10595.93,0.0,2095.920579400772,0.0
9/09/2005,10678.56,0.0,2096.920579400772,0.0
10/09/2005,10678.56,0.0,2097.920579400772,0.0
11/09/2005,10678.56,0.0,2098.920579400772,0.0
12/09/2005,10682.94,0.0,2099.920579400772,0.0
13/09/2005,10597.44,0.0,2100.920579400772,0.0
14/09/2005,10558.75,0.0,2101.920579400772,0.0
15/09/2005,10558.75,0.0,2102.920579400772,0.0
16/09/2005,10641.94,0.0,2103.920579400772,0.0
17/09/2005,10641.94,0.0,2104.920579400772,0.0
18/09/2005,10641.94,0.0,2105.920579400772,0.0
19/09/2005,10557.63,0.0,2106.920579400772,0.0
20/09/2005,10481.52,0.0,2107.920579400772,0.0
21/09/2005,10378.03,0.0,2108.920579400772,0.0
22/09/2005,10422.05,0.0,2109.920579400772,0.0
23/09/2005,10419.59,0.0,2110.920579400772,0.0
24/09/2005,10419.59,0.0,2111.920579400772,0.0
25/09/2005,10419.59,0.0,2112.920579400772,0.0
26/09/2005,10443.63,0.0,2113.920579400772,0.0
27/09/2005,10456.21,0.0,2114.920579400772,0.0
28/09/2005,10473.08,0.0,2115.920579400772,0.0
29/09/2005,10552.78,0.0,2116.920579400772,0.0
30/09/2005,10568.7,0.0,2117.920579400772,0.0
1/10/2005,10568.7,0.0,2118.920579400772,0.0
2/10/2005,10568.7,0.0,2119.920579400772,0.0
3/10/2005,10535.48,0.0,2120.920579400772,0.0
4/10/2005,10441.11,0.0,2121.920579400772,0.0
5/10/2005,10317.36,0.0,2122.920579400772,0.0
6/10/2005,10287.1,0.0,2123.920579400772,0.0
7/10/2005,10292.31,0.0,2124.920579400772,0.0
8/10/2005,10292.31,0.0,2125.920579400772,0.0
9/10/2005,10292.31,0.0,2126.920579400772,0.0
10/10/2005,10238.76,0.0,2127.920579400772,0.0
11/10/2005,10253.17,0.0,2128.920579400772,0.0
12/10/2005,10216.9,0.0,2129.920579400772,0.0
13/10/2005,10216.59,0.0,2130.920579400772,0.0
14/10/2005,10287.34,0.0,2131.920579400772,0.0
15/10/2005,10287.34,0.0,2132.920579400772,0.0
16/10/2005,10287.34,0.0,2133.920579400772,0.0
17/10/2005,10348.1,0.0,2134.920579400772,0.0
18/10/2005,10285.26,0.0,2135.920579400772,0.0
19/10/2005,10414.13,0.0,2136.920579400772,0.0
20/10/2005,10281.1,0.0,2137.920579400772,0.0
21/10/2005,10215.22,0.0,2138.920579400772,0.0
22/10/2005,10215.22,0.0,2139.920579400772,0.0
23/10/2005,10215.22,0.0,2140.920579400772,0.0
24/10/2005,10385.0,0.0,2141.920579400772,0.0
25/10/2005,10377.87,0.0,2142.920579400772,0.0
26/10/2005,10344.98,0.0,2143.920579400772,0.0
27/10/2005,10229.95,0.0,2144.920579400772,0.0
28/10/2005,10402.77,0.0,2145.920579400772,0.0
29/10/2005,10402.77,0.0,2146.920579400772,0.0
30/10/2005,10402.77,0.0,2147.920579400772,0.0
31/10/2005,10440.07,0.0,2148.920579400772,0.0
1/11/2005,10406.77,0.0,2149.920579400772,0.0
2/11/2005,10472.73,0.0,2150.920579400772,0.0
3/11/2005,10522.59,0.0,2151.920579400772,0.0
4/11/2005,10530.76,0.0,2152.920579400772,0.0
5/11/2005,10530.76,0.0,2153.920579400772,0.0
6/11/2005,10530.76,0.0,2154.920579400772,0.0
7/11/2005,10586.23,0.0,2155.920579400772,0.0
8/11/2005,10539.72,0.0,2156.920579400772,0.0
9/11/2005,10546.21,0.0,2157.920579400772,0.0
10/11/2005,10640.1,0.0,2158.920579400772,0.0
11/11/2005,10686.04,0.0,2159.920579400772,0.0
12/11/2005,10686.04,0.0,2160.920579400772,0.0
13/11/2005,10686.04,0.0,2161.920579400772,0.0
14/11/2005,10697.17,0.0,2162.920579400772,0.0
15/11/2005,10686.44,0.0,2163.920579400772,0.0
16/11/2005,10674.76,0.0,2164.920579400772,0.0
17/11/2005,10720.22,0.0,2165.920579400772,0.0
18/11/2005,10766.33,0.0,2166.920579400772,0.0
19/11/2005,10766.33,0.0,2167.920579400772,0.0
20/11/2005,10766.33,0.0,2168.920579400772,0.0
21/11/2005,10820.28,0.0,2169.920579400772,0.0
22/11/2005,10871.43,0.0,2170.920579400772,0.0
23/11/2005,10916.09,0.0,2171.920579400772,0.0
24/11/2005,10916.09,0.0,2172.920579400772,0.0
25/11/2005,10931.62,0.0,2173.920579400772,0.0
26/11/2005,10931.62,0.0,2174.920579400772,0.0
27/11/2005,10931.62,0.0,2175.920579400772,0.0
28/11/2005,10890.72,0.0,2176.920579400772,0.0
29/11/2005,10888.16,0.0,2177.920579400772,0.0
30/11/2005,10805.87,0.0,2178.920579400772,0.0
1/12/2005,10912.57,0.0,2179.920579400772,0.0
2/12/2005,10877.51,0.0,2180.920579400772,0.0
3/12/2005,10877.51,0.0,2181.920579400772,0.0
4/12/2005,10877.51,0.0,2182.920579400772,0.0
5/12/2005,10835.01,0.0,2183.920579400772,0.0
6/12/2005,10856.86,0.0,2184.920579400772,0.0
7/12/2005,10810.91,0.0,2185.920579400772,0.0
8/12/2005,10755.12,0.0,2186.920579400772,0.0
9/12/2005,10778.58,0.0,2187.920579400772,0.0
10/12/2005,10778.58,0.0,2188.920579400772,0.0
11/12/2005,10778.58,0.0,2189.920579400772,0.0
12/12/2005,10767.77,0.0,2190.920579400772,0.0
13/12/2005,10823.72,0.0,2191.920579400772,0.0
14/12/2005,10883.51,0.0,2192.920579400772,0.0
15/12/2005,10881.67,0.0,2193.920579400772,0.0
16/12/2005,10875.59,0.0,2194.920579400772,0.0
17/12/2005,10875.59,0.0,2195.920579400772,0.0
18/12/2005,10875.59,0.0,2196.920579400772,0.0
19/12/2005,10836.53,0.0,2197.920579400772,0.0
20/12/2005,10805.55,-0.0,2198.920579400772,0.0
21/12/2005,10833.73,0.0,2199.920579400772,0.0
22/12/2005,10889.44,0.0,2200.920579400772,0.0
23/12/2005,10883.27,0.0,2201.920579400772,0.0
24/12/2005,10883.27,0.0,2202.920579400772,0.0
25/12/2005,10883.27,0.0,2203.920579400772,0.0
26/12/2005,10883.27,0.0,2204.920579400772,0.0
27/12/2005,10777.77,0.0,2205.920579400772,0.0
28/12/2005,10796.26,0.0,2206.920579400772,0.0
29/12/2005,10784.82,0.0,2207.920579400772,0.0
30/12/2005,10717.5,0.0,2208.920579400772,0.0
31/12/2005,10717.5,0.0,2209.920579400772,0.0
1/01/2006,10717.5,0.0,2210.920579400772,0.0
2/01/2006,10717.5,0.0,2211.920579400772,0.0
3/01/2006,10847.41,0.0,2212.920579400772,0.0
4/01/2006,10880.15,0.0,2213.920579400772,0.0
5/01/2006,10882.15,0.0,2214.920579400772,0.0
6/01/2006,10959.31,0.0,2215.920579400772,0.0
7/01/2006,10959.31,0.0,2216.920579400772,0.0
8/01/2006,10959.31,0.0,2217.920579400772,0.0
9/01/2006,11011.9,0.0,2218.920579400772,0.0
10/01/2006,11011.58,0.0,2219.920579400772,0.0
11/01/2006,11043.44,0.0,2220.920579400772,0.0
12/01/2006,10962.36,0.0,2221.920579400772,0.0
13/01/2006,10959.87,0.0,2222.920579400772,0.0
14/01/2006,10959.87,0.0,2223.920579400772,0.0
15/01/2006,10959.87,0.0,2224.920579400772,0.0
16/01/2006,10959.87,0.0,2225.920579400772,0.0
17/01/2006,10896.32,0.0,2226.920579400772,0.0
18/01/2006,10854.86,0.0,2227.920579400772,0.0
19/01/2006,10880.71,0.0,2228.920579400772,0.0
20/01/2006,10667.39,0.20841375609803053,0.0,0.20841375609803053
21/01/2006,10667.39,0.0,1.0,0.20841375609803053
22/01/2006,10667.39,0.0,2.0,0.20841375609803053
23/01/2006,10688.77,0.0,3.0,0.20841375609803053
24/01/2006,10712.22,0.0,4.0,0.20841375609803053
25/01/2006,10709.74,0.0,5.0,0.20841375609803053
26/01/2006,10809.47,0.0,6.0,0.20841375609803053
27/01/2006,10907.21,0.0,7.0,0.20841375609803053
28/01/2006,10907.21,0.0,8.0,0.20841375609803053
29/01/2006,10907.21,0.0,9.0,0.20841375609803053
30/01/2006,10899.92,0.0,10.0,0.20841375609803053
31/01/2006,10864.86,0.0,11.0,0.20841375609803053
1/02/2006,10953.95,0.0,12.0,0.20841375609803053
2/02/2006,10851.98,0.0,13.0,0.20841375609803053
3/02/2006,10793.62,0.0,14.0,0.20841375609803053
4/02/2006,10793.62,0.0,15.0,0.20841375609803053
5/02/2006,10793.62,0.0,16.0,0.20841375609803053
6/02/2006,10798.27,0.0,17.0,0.20841375609803053
7/02/2006,10749.76,0.0,18.0,0.20841375609803053
8/02/2006,10858.62,0.0,19.0,0.20841375609803053
9/02/2006,10883.35,0.0,20.0,0.20841375609803053
10/02/2006,10919.05,0.0,21.0,0.20841375609803053
11/02/2006,10919.05,0.0,22.0,0.20841375609803053
12/02/2006,10919.05,0.0,23.0,0.20841375609803053
13/02/2006,10892.32,0.0,24.0,0.20841375609803053
14/02/2006,11028.39,0.0,25.0,0.20841375609803053
15/02/2006,11058.97,0.0,26.0,0.20841375609803053
16/02/2006,11120.68,0.0,27.0,0.20841375609803053
17/02/2006,11115.32,0.0,28.0,0.20841375609803053
18/02/2006,11115.32,0.0,29.0,0.20841375609803053
19/02/2006,11115.32,0.0,30.0,0.20841375609803053
20/02/2006,11115.32,0.0,31.0,0.20841375609803053
21/02/2006,11069.06,0.0,32.0,0.20841375609803053
22/02/2006,11137.17,0.0,33.0,0.20841375609803053
23/02/2006,11069.22,0.0,34.0,0.20841375609803053
24/02/2006,11061.85,0.0,35.0,0.20841375609803053
25/02/2006,11061.85,0.0,36.0,0.20841375609803053
26/02/2006,11061.85,0.0,37.0,0.20841375609803053
27/02/2006,11097.55,0.0,38.0,0.20841375609803053
28/02/2006,10993.41,0.0,39.0,0.20841375609803053
1/03/2006,11053.53,0.0,40.0,0.20841375609803053
2/03/2006,11025.51,0.0,41.0,0.20841375609803053
3/03/2006,11021.59,0.0,42.0,0.20841375609803053
4/03/2006,11021.59,0.0,43.0,0.20841375609803053
5/03/2006,11021.59,0.0,44.0,0.20841375609803053
6/03/2006,10958.59,0.0,45.0,0.20841375609803053
7/03/2006,10980.69,0.0,46.0,0.20841375609803053
8/03/2006,11005.74,0.0,47.0,0.20841375609803053
9/03/2006,10972.28,0.0,48.0,0.20841375609803053
10/03/2006,11076.34,0.0,49.0,0.20841375609803053
11/03/2006,11076.34,0.0,50.0,0.20841375609803053
12/03/2006,11076.34,0.0,51.0,0.20841375609803053
13/03/2006,11076.02,0.0,52.0,0.20841375609803053
14/03/2006,11151.34,0.0,53.0,0.20841375609803053
15/03/2006,11209.77,0.0,54.0,0.20841375609803053
16/03/2006,11253.24,0.0,55.0,0.20841375609803053
17/03/2006,11279.65,0.0,56.0,0.20841375609803053
18/03/2006,11279.65,0.0,57.0,0.20841375609803053
19/03/2006,11279.65,0.0,58.0,0.20841375609803053
20/03/2006,11274.53,0.0,59.0,0.20841375609803053
21/03/2006,11235.47,0.0,60.0,0.20841375609803053
22/03/2006,11317.43,0.0,61.0,0.20841375609803053
23/03/2006,11270.29,0.0,62.0,0.20841375609803053
24/03/2006,11279.97,0.0,63.0,0.20841375609803053
25/03/2006,11279.97,0.0,64.0,0.20841375609803053
26/03/2006,11279.97,0.0,65.0,0.20841375609803053
27/03/2006,11250.11,0.0,66.0,0.20841375609803053
28/03/2006,11154.54,0.0,67.0,0.20841375609803053
29/03/2006,11215.7,0.0,68.0,0.20841375609803053
30/03/2006,11150.7,0.0,69.0,0.20841375609803053
31/03/2006,11109.32,0.0,70.0,0.20841375609803053
1/04/2006,11109.32,0.0,71.0,0.20841375609803053
2/04/2006,11109.32,0.0,72.0,0.20841375609803053
3/04/2006,11144.94,0.0,73.0,0.20841375609803053
4/04/2006,11203.85,0.0,74.0,0.20841375609803053
5/04/2006,11239.55,0.0,75.0,0.20841375609803053
6/04/2006,11216.5,0.0,76.0,0.20841375609803053
7/04/2006,11120.04,0.0,77.0,0.20841375609803053
8/04/2006,11120.04,0.0,78.0,0.20841375609803053
9/04/2006,11120.04,0.0,79.0,0.20841375609803053
10/04/2006,11141.33,0.0,80.0,0.20841375609803053
11/04/2006,11089.63,0.0,81.0,0.20841375609803053
12/04/2006,11129.97,0.0,82.0,0.20841375609803053
13/04/2006,11137.65,0.0,83.0,0.20841375609803053
14/04/2006,11137.65,0.0,84.0,0.20841375609803053
15/04/2006,11137.65,0.0,85.0,0.20841375609803053
16/04/2006,11137.65,0.0,86.0,0.20841375609803053
17/04/2006,11073.78,0.0,87.0,0.20841375609803053
18/04/2006,11268.77,0.0,88.0,0.20841375609803053
19/04/2006,11278.77,0.0,89.0,0.20841375609803053
20/04/2006,11342.89,0.0,90.0,0.20841375609803053
21/04/2006,11347.45,0.0,91.0,0.20841375609803053
22/04/2006,11347.45,0.0,92.0,0.20841375609803053
23/04/2006,11347.45,0.0,93.0,0.20841375609803053
24/04/2006,11336.32,0.0,94.0,0.20841375609803053
25/04/2006,11283.25,0.0,95.0,0.20841375609803053
26/04/2006,11354.49,0.0,96.0,0.20841375609803053
27/04/2006,11382.51,0.0,97.0,0.20841375609803053
28/04/2006,11367.14,0.0,98.0,0.20841375609803053
29/04/2006,11367.14,0.0,99.0,0.20841375609803053
30/04/2006,11367.14,0.0,100.0,0.20841375609803053
1/05/2006,11343.29,0.0,101.0,0.20841375609803053
2/05/2006,11416.44,0.0,102.0,0.20841375609803053
3/05/2006,11400.28,0.0,103.0,0.20841375609803053
4/05/2006,11438.86,0.0,104.0,0.20841375609803053
5/05/2006,11577.74,0.0,105.0,0.20841375609803053
6/05/2006,11577.74,0.0,106.0,0.20841375609803053
7/05/2006,11577.74,0.0,107.0,0.20841375609803053
8/05/2006,11584.54,0.0,108.0,0.20841375609803053
9/05/2006,11639.77,0.0,109.0,0.20841375609803053
10/05/2006,11642.65,0.0,110.0,0.20841375609803053
11/05/2006,11500.73,0.0,111.0,0.20841375609803053
12/05/2006,11380.99,0.0,112.0,0.20841375609803053
13/05/2006,11380.99,0.0,113.0,0.20841375609803053
14/05/2006,11380.99,0.0,114.0,0.20841375609803053
15/05/2006,11428.77,0.0,115.0,0.20841375609803053
16/05/2006,11419.89,0.0,116.0,0.20841375609803053
17/05/2006,11205.61,0.0,117.0,0.20841375609803053
18/05/2006,11128.29,0.0,118.0,0.20841375609803053
19/05/2006,11144.06,0.0,119.0,0.20841375609803053
20/05/2006,11144.06,0.0,120.0,0.20841375609803053
21/05/2006,11144.06,0.0,121.0,0.20841375609803053
22/05/2006,11125.32,0.0,122.0,0.20841375609803053
23/05/2006,11098.35,0.0,123.0,0.20841375609803053
24/05/2006,11117.32,0.0,124.0,0.20841375609803053
25/05/2006,11211.05,0.0,125.0,0.20841375609803053
26/05/2006,11278.61,0.0,126.0,0.20841375609803053
27/05/2006,11278.61,0.0,127.0,0.20841375609803053
28/05/2006,11278.61,0.0,128.0,0.20841375609803053
29/05/2006,11278.61,0.0,129.0,0.20841375609803053
30/05/2006,11094.43,0.0,130.0,0.20841375609803053
31/05/2006,11168.31,0.0,131.0,0.20841375609803053
1/06/2006,11260.28,0.0,132.0,0.20841375609803053
2/06/2006,11247.87,0.0,133.0,0.20841375609803053
3/06/2006,11247.87,0.0,134.0,0.20841375609803053
4/06/2006,11247.87,0.0,135.0,0.20841375609803053
5/06/2006,11048.72,0.0,136.0,0.20841375609803053
6/06/2006,11002.14,0.0,137.0,0.20841375609803053
7/06/2006,10930.9,0.0,138.0,0.20841375609803053
8/06/2006,10938.82,0.0,139.0,0.20841375609803053
9/06/2006,10891.92,0.0,140.0,0.20841375609803053
10/06/2006,10891.92,0.0,141.0,0.20841375609803053
11/06/2006,10891.92,0.0,142.0,0.20841375609803053
12/06/2006,10792.58,0.0,143.0,0.20841375609803053
13/06/2006,10706.14,0.0,144.0,0.20841375609803053
14/06/2006,10816.91,0.0,145.0,0.20841375609803053
15/06/2006,11015.19,0.0,146.0,0.20841375609803053
16/06/2006,11014.54,0.0,147.0,0.20841375609803053
17/06/2006,11014.54,0.0,148.0,0.20841375609803053
18/06/2006,11014.54,0.0,149.0,0.20841375609803053
19/06/2006,10942.11,0.0,150.0,0.20841375609803053
20/06/2006,10974.84,0.0,151.0,0.20841375609803053
21/06/2006,11079.46,0.0,152.0,0.20841375609803053
22/06/2006,11019.11,0.0,153.0,0.20841375609803053
23/06/2006,10989.09,0.0,154.0,0.20841375609803053
24/06/2006,10989.09,0.0,155.0,0.20841375609803053
25/06/2006,10989.09,0.0,156.0,0.20841375609803053
26/06/2006,11045.28,0.0,157.0,0.20841375609803053
27/06/2006,10924.74,0.0,158.0,0.20841375609803053
28/06/2006,10973.56,0.0,159.0,0.20841375609803053
29/06/2006,11190.8,0.0,160.0,0.20841375609803053
30/06/2006,11150.22,0.0,161.0,0.20841375609803053
1/07/2006,11150.22,0.0,162.0,0.20841375609803053
2/07/2006,11150.22,0.0,163.0,0.20841375609803053
3/07/2006,11228.02,0.0,164.0,0.20841375609803053
4/07/2006,11228.02,0.0,165.0,0.20841375609803053
5/07/2006,11151.82,0.0,166.0,0.20841375609803053
6/07/2006,11225.3,0.0,167.0,0.20841375609803053
7/07/2006,11090.67,0.0,168.0,0.20841375609803053
8/07/2006,11090.67,0.0,169.0,0.20841375609803053
9/07/2006,11090.67,0.0,170.0,0.20841375609803053
10/07/2006,11103.55,0.0,171.0,0.20841375609803053
11/07/2006,11134.77,0.0,172.0,0.20841375609803053
12/07/2006,11013.18,0.0,173.0,0.20841375609803053
13/07/2006,10846.29,0.0,174.0,0.20841375609803053
14/07/2006,10739.35,0.0,175.0,0.20841375609803053
15/07/2006,10739.35,0.0,176.0,0.20841375609803053
16/07/2006,10739.35,0.0,177.0,0.20841375609803053
17/07/2006,10747.36,0.0,178.0,0.20841375609803053
18/07/2006,10799.23,0.0,179.0,0.20841375609803053
19/07/2006,11011.42,0.0,180.0,0.20841375609803053
20/07/2006,10928.1,0.0,181.0,0.20841375609803053
21/07/2006,10868.38,0.0,182.0,0.20841375609803053
22/07/2006,10868.38,0.0,183.0,0.20841375609803053
23/07/2006,10868.38,0.0,184.0,0.20841375609803053
24/07/2006,11051.05,0.0,185.0,0.20841375609803053
25/07/2006,11103.71,0.0,186.0,0.20841375609803053
26/07/2006,11102.51,0.0,187.0,0.20841375609803053
27/07/2006,11100.43,0.0,188.0,0.20841375609803053
28/07/2006,11219.7,0.0,189.0,0.20841375609803053
29/07/2006,11219.7,0.0,190.0,0.20841375609803053
30/07/2006,11219.7,0.0,191.0,0.20841375609803053
31/07/2006,11185.68,0.0,192.0,0.20841375609803053
1/08/2006,11125.73,0.0,193.0,0.20841375609803053
2/08/2006,11199.92,0.0,194.0,0.20841375609803053
3/08/2006,11242.59,0.0,195.0,0.20841375609803053
4/08/2006,11240.35,0.0,196.0,0.20841375609803053
5/08/2006,11240.35,0.0,197.0,0.20841375609803053
6/08/2006,11240.35,0.0,198.0,0.20841375609803053
7/08/2006,11219.38,0.0,199.0,0.20841375609803053
8/08/2006,11173.59,0.0,200.0,0.20841375609803053
9/08/2006,11076.18,0.0,201.0,0.20841375609803053
10/08/2006,11124.37,0.0,202.0,0.20841375609803053
11/08/2006,11088.02,0.0,203.0,0.20841375609803053
12/08/2006,11088.02,0.0,204.0,0.20841375609803053
13/08/2006,11088.02,0.0,205.0,0.20841375609803053
14/08/2006,11097.87,0.0,206.0,0.20841375609803053
15/08/2006,11230.26,0.0,207.0,0.20841375609803053
16/08/2006,11327.12,0.0,208.0,0.20841375609803053
17/08/2006,11334.96,0.0,209.0,0.20841375609803053
18/08/2006,11381.47,0.0,210.0,0.20841375609803053
19/08/2006,11381.47,0.0,211.0,0.20841375609803053
20/08/2006,11381.47,0.0,212.0,0.20841375609803053
21/08/2006,11345.04,0.0,213.0,0.20841375609803053
22/08/2006,11339.84,0.0,214.0,0.20841375609803053
23/08/2006,11297.9,0.0,215.0,0.20841375609803053
24/08/2006,11304.46,0.0,216.0,0.20841375609803053
25/08/2006,11284.05,0.0,217.0,0.20841375609803053
26/08/2006,11284.05,0.0,218.0,0.20841375609803053
27/08/2006,11284.05,0.0,219.0,0.20841375609803053
28/08/2006,11352.01,0.0,220.0,0.20841375609803053
29/08/2006,11369.94,0.0,221.0,0.20841375609803053
30/08/2006,11382.91,0.0,222.0,0.20841375609803053
31/08/2006,11381.15,0.0,223.0,0.20841375609803053
1/09/2006,11464.15,0.0,224.0,0.20841375609803053
2/09/2006,11464.15,0.0,225.0,0.20841375609803053
3/09/2006,11464.15,0.0,226.0,0.20841375609803053
4/09/2006,11464.15,0.0,227.0,0.20841375609803053
5/09/2006,11469.28,0.0,228.0,0.20841375609803053
6/09/2006,11406.2,0.0,229.0,0.20841375609803053
7/09/2006,11331.44,0.0,230.0,0.20841375609803053
8/09/2006,11392.11,0.0,231.0,0.20841375609803053
9/09/2006,11392.11,0.0,232.0,0.20841375609803053
10/09/2006,11392.11,0.0,233.0,0.20841375609803053
11/09/2006,11396.84,0.0,234.0,0.20841375609803053
12/09/2006,11498.09,0.0,235.0,0.20841375609803053
13/09/2006,11543.32,0.0,236.0,0.20841375609803053
14/09/2006,11527.39,0.0,237.0,0.20841375609803053
15/09/2006,11560.77,0.0,238.0,0.20841375609803053
16/09/2006,11560.77,0.0,239.0,0.20841375609803053
17/09/2006,11560.77,0.0,240.0,0.20841375609803053
18/09/2006,11555.0,0.0,241.0,0.20841375609803053
19/09/2006,11540.91,0.0,242.0,0.20841375609803053
20/09/2006,11613.19,0.0,243.0,0.20841375609803053
21/09/2006,11533.23,0.0,244.0,0.20841375609803053
22/09/2006,11508.1,0.0,245.0,0.20841375609803053
23/09/2006,11508.1,0.0,246.0,0.20841375609803053
24/09/2006,11508.1,0.0,247.0,0.20841375609803053
25/09/2006,11575.81,0.0,248.0,0.20841375609803053
26/09/2006,11669.39,0.0,249.0,0.20841375609803053
27/09/2006,11689.24,0.0,250.0,0.20841375609803053
28/09/2006,11718.45,0.0,251.0,0.20841375609803053
29/09/2006,11679.07,0.0,252.0,0.20841375609803053
30/09/2006,11679.07,0.0,253.0,0.20841375609803053
1/10/2006,11679.07,0.0,254.0,0.20841375609803053
2/10/2006,11670.35,0.0,255.0,0.20841375609803053
3/10/2006,11727.34,0.0,256.0,0.20841375609803053
4/10/2006,11850.61,0.0,257.0,0.20841375609803053
5/10/2006,11866.69,0.0,258.0,0.20841375609803053
6/10/2006,11850.21,0.0,259.0,0.20841375609803053
7/10/2006,11850.21,0.0,260.0,0.20841375609803053
8/10/2006,11850.21,0.0,261.0,0.20841375609803053
9/10/2006,11857.81,0.0,262.0,0.20841375609803053
10/10/2006,11867.17,0.0,263.0,0.20841375609803053
11/10/2006,11852.13,0.0,264.0,0.20841375609803053
12/10/2006,11947.7,0.0,265.0,0.20841375609803053
13/10/2006,11960.51,0.0,266.0,0.20841375609803053
14/10/2006,11960.51,0.0,267.0,0.20841375609803053
15/10/2006,11960.51,0.0,268.0,0.20841375609803053
16/10/2006,11980.59,0.0,269.0,0.20841375609803053
17/10/2006,11950.02,0.0,270.0,0.20841375609803053
18/10/2006,11992.68,0.0,271.0,0.20841375609803053
19/10/2006,12011.73,0.0,272.0,0.20841375609803053
20/10/2006,12002.37,0.0,273.0,0.20841375609803053
21/10/2006,12002.37,0.0,274.0,0.20841375609803053
22/10/2006,12002.37,0.0,275.0,0.20841375609803053
23/10/2006,12116.91,0.0,276.0,0.20841375609803053
24/10/2006,12127.88,0.0,277.0,0.20841375609803053
25/10/2006,12134.68,0.0,278.0,0.20841375609803053
26/10/2006,12163.66,0.0,279.0,0.20841375609803053
27/10/2006,12090.26,0.0,280.0,0.20841375609803053
28/10/2006,12090.26,0.0,281.0,0.20841375609803053
29/10/2006,12090.26,0.0,282.0,0.20841375609803053
30/10/2006,12086.49,0.0,283.0,0.20841375609803053
31/10/2006,12080.73,0.0,284.0,0.20841375609803053
1/11/2006,12031.02,0.0,285.0,0.20841375609803053
2/11/2006,12018.54,0.0,286.0,0.20841375609803053
3/11/2006,11986.04,0.0,287.0,0.20841375609803053
4/11/2006,11986.04,0.0,288.0,0.20841375609803053
5/11/2006,11986.04,0.0,289.0,0.20841375609803053
6/11/2006,12105.55,0.0,290.0,0.20841375609803053
7/11/2006,12156.77,0.0,291.0,0.20841375609803053
8/11/2006,12176.54,0.0,292.0,0.20841375609803053
9/11/2006,12103.3,0.0,293.0,0.20841375609803053
10/11/2006,12108.43,0.0,294.0,0.20841375609803053
11/11/2006,12108.43,0.0,295.0,0.20841375609803053
12/11/2006,12108.43,0.0,296.0,0.20841375609803053
13/11/2006,12131.88,0.0,297.0,0.20841375609803053
14/11/2006,12218.01,0.0,298.0,0.20841375609803053
15/11/2006,12251.71,0.0,299.0,0.20841375609803053
16/11/2006,12305.82,0.0,300.0,0.20841375609803053
17/11/2006,12342.55,0.0,301.0,0.20841375609803053
18/11/2006,12342.55,0.0,302.0,0.20841375609803053
19/11/2006,12342.55,0.0,303.0,0.20841375609803053
20/11/2006,12316.54,0.0,304.0,0.20841375609803053
21/11/2006,12321.59,0.0,305.0,0.20841375609803053
22/11/2006,12326.95,0.0,306.0,0.20841375609803053
23/11/2006,12326.95,0.0,307.0,0.20841375609803053
24/11/2006,12280.17,0.0,308.0,0.20841375609803053
25/11/2006,12280.17,0.0,309.0,0.20841375609803053
26/11/2006,12280.17,0.0,310.0,0.20841375609803053
27/11/2006,12121.71,0.0,311.0,0.20841375609803053
28/11/2006,12136.44,0.02563058030196664,0.0,0.23404433639999717
29/11/2006,12226.73,0.0,1.0,0.23404433639999717
30/11/2006,12221.93,0.0,2.0,0.23404433639999717
1/12/2006,12194.13,0.0,3.0,0.23404433639999717
