Date,Open,High,Low,Close,Volume,Adj. Close*
13-Aug-03,9303.69,9350.19,9213.43,9271.76,1208800000,9271.76
12-Aug-03,9218.12,9329.04,9163.29,9310.06,1132300032,9310.06
11-Aug-03,9189.62,9275.61,9124.00,9217.35,1022200000,9217.35
8-Aug-03,9127.36,9230.37,9097.74,9191.09,1086599936,9191.09
7-Aug-03,9060.48,9171.13,9003.63,9126.45,1389299968,9126.45
6-Aug-03,9032.96,9151.38,8964.13,9061.74,1491000064,9061.74
5-Aug-03,9185.27,9210.21,9024.77,9036.32,1351699968,9036.32
4-Aug-03,9154.18,9231.84,9033.66,9186.04,1318700032,9186.04
1-Aug-03,9232.68,9266.37,9100.12,9153.97,1390599936,9153.97
31-Jul-03,9199.35,9398.02,9183.80,9233.80,1608000000,9233.80
30-Jul-03,9204.39,9272.88,9131.70,9200.05,1391900032,9200.05
29-Jul-03,9268.19,9327.36,9135.62,9204.46,1508899968,9204.46
28-Jul-03,9284.92,9356.77,9182.96,9266.51,1328600064,9266.51
25-Jul-03,9113.85,9296.62,9062.38,9284.57,1397500032,9284.57
24-Jul-03,9196.56,9313.99,9092.98,9112.51,1559000064,9112.51
23-Jul-03,9159.08,9249.91,9064.69,9194.24,1362700032,9194.24
22-Jul-03,9098.65,9221.83,9008.60,9158.45,1439699968,9158.45
21-Jul-03,9187.80,9219.87,9025.12,9096.69,1254200064,9096.69
18-Jul-03,9052.29,9212.31,9034.36,9188.15,1365200000,9188.15
17-Jul-03,9089.34,9160.27,8968.82,9050.82,1661400064,9050.82
16-Jul-03,9133.70,9185.63,9005.23,9094.59,1662000000,9094.59
15-Jul-03,9179.18,9260.42,9054.60,9128.97,1518599936,9128.97
14-Jul-03,9126.45,9316.44,9126.45,9177.15,1448899968,9177.15
11-Jul-03,9036.39,9176.59,9009.01,9119.59,1212700032,9119.59
10-Jul-03,9154.53,9154.53,8978.13,9036.04,1465699968,9036.04
9-Jul-03,9221.90,9270.22,9077.91,9156.21,1618000000,9156.21
8-Jul-03,9213.48,9281.77,9122.24,9223.09,1565699968,9223.09
7-Jul-03,9073.92,9289.90,9073.92,9216.79,1429100032,9216.79
3-Jul-03,9141.16,9164.48,9014.06,9070.21,775900032,9070.21
2-Jul-03,9043.54,9168.82,9025.12,9142.84,1519299968,9142.84
1-Jul-03,8983.66,9068.05,8843.61,9040.95,1460199936,9040.95
30-Jun-03,8990.74,9100.12,8934.71,8985.44,1587200000,8985.44
27-Jun-03,9079.74,9135.91,8938.26,8989.05,1267800064,8989.05
26-Jun-03,9011.06,9118.82,8953.83,9079.04,1387399936,9079.04
25-Jun-03,9109.57,9195.20,8984.29,9011.53,1459200000,9011.53
24-Jun-03,9071.48,9179.25,9020.08,9109.85,1388300032,9109.85
23-Jun-03,9199.49,9215.32,9003.83,9072.95,1398099968,9072.95
20-Jun-03,9180.93,9306.36,9149.21,9200.75,1698000000,9200.75
19-Jun-03,9293.80,9346.34,9134.50,9179.53,1530099968,9179.53
18-Jun-03,9322.67,9363.15,9185.17,9293.80,1488899968,9293.80
17-Jun-03,9319.66,9406.50,9234.78,9323.02,1479699968,9323.02
16-Jun-03,9117.56,9335.49,9117.56,9318.96,1345900032,9318.96
13-Jun-03,9197.88,9234.23,9042.63,9117.12,1271600000,9117.12
12-Jun-03,9184.29,9270.64,9089.38,9196.55,1553100032,9196.55
11-Jun-03,9048.85,9202.08,9010.13,9183.22,1520000000,9183.22
10-Jun-03,8980.79,9111.11,8946.06,9054.89,1275399936,9054.89
9-Jun-03,9061.18,9109.43,8909.78,8980.00,1307000064,8980.00
6-Jun-03,9045.57,9248.71,9008.87,9062.79,1837200000,9062.79
5-Jun-03,9036.67,9106.70,8905.37,9041.30,1693100032,9041.30
4-Jun-03,8919.94,9076.94,8882.75,9038.98,1618700032,9038.98
3-Jun-03,8898.23,8973.02,8823.51,8922.95,1450200064,8922.95
2-Jun-03,8851.45,9040.46,8833.66,8897.81,1662499968,8897.81
30-May-03,8711.46,8897.04,8711.46,8850.26,1688800000,8850.26
29-May-03,8787.23,8895.99,8657.96,8711.18,1685799936,8711.18
28-May-03,8781.84,8885.34,8721.90,8793.12,1559000064,8793.12
27-May-03,8600.54,8812.30,8523.64,8781.35,1532000000,8781.35
23-May-03,8594.02,8668.47,8513.98,8601.38,1200999936,8601.38
22-May-03,8516.99,8650.33,8495.35,8594.02,1448499968,8594.02
21-May-03,8485.62,8577.64,8389.68,8516.43,1457799936,8516.43
20-May-03,8494.09,8593.61,8394.51,8491.36,1505299968,8491.36
19-May-03,8676.52,8676.52,8455.72,8493.39,1375699968,8493.39
16-May-03,8710.36,8766.36,8614.33,8678.97,1505500032,8678.97
15-May-03,8649.22,8766.58,8613.84,8713.14,1508700032,8713.14
14-May-03,8673.29,8744.94,8575.96,8647.82,1401799936,8647.82
13-May-03,8722.88,8757.40,8611.18,8679.25,1418099968,8679.25
12-May-03,8603.90,8764.12,8544.24,8726.73,1378800000,8726.73
9-May-03,8492.69,8637.58,8482.89,8604.60,1326099968,8604.60
8-May-03,8558.67,8591.01,8435.61,8491.22,1379600000,8491.22
7-May-03,8585.42,8650.82,8494.87,8560.63,1531900032,8560.63
6-May-03,8531.28,8658.18,8486.88,8588.36,1649600000,8588.36
5-May-03,8583.17,8643.11,8472.67,8531.57,1446300032,8531.57
2-May-03,8453.48,8612.86,8389.40,8582.68,1554300032,8582.68
1-May-03,8478.48,8519.09,8328.55,8454.25,1397500032,8454.25
30-Apr-03,8501.38,8557.62,8402.36,8480.09,1788509952,8480.09
29-Apr-03,8472.88,8578.55,8414.61,8502.99,1525600000,8502.99
28-Apr-03,8306.84,8515.80,8290.46,8471.61,1272999936,8471.61
25-Apr-03,8438.98,8453.06,8258.80,8306.35,1335800064,8306.35
24-Apr-03,8512.44,8527.99,8363.28,8440.04,1648099968,8440.04
23-Apr-03,8484.92,8587.72,8398.65,8515.66,1667200000,8515.66
22-Apr-03,8326.38,8509.43,8238.14,8484.99,1631200000,8484.99
21-Apr-03,8336.67,8423.09,8270.56,8328.90,1118700032,8328.90
17-Apr-03,8255.79,8388.28,8172.52,8337.65,1430599936,8337.65
16-Apr-03,8405.72,8459.15,8217.27,8257.61,1587600000,8257.61
15-Apr-03,8347.66,8443.11,8251.38,8402.36,1460199936,8402.36
14-Apr-03,8203.97,8375.19,8175.60,8351.10,1131000064,8351.10
11-Apr-03,8223.22,8360.76,8156.77,8203.41,1141600000,8203.41
10-Apr-03,8198.99,8274.56,8109.85,8221.33,1275299968,8221.33
9-Apr-03,8299.28,8404.25,8174.90,8197.94,1293699968,8197.94
8-Apr-03,8299.12,8382.43,8222.24,8298.92,1235399936,8298.92
7-Apr-03,8284.15,8550.40,8272.24,8300.41,1494000000,8300.41
4-Apr-03,8240.59,8348.29,8176.66,8277.15,1241200000,8277.15
3-Apr-03,8285.76,8378.76,8199.49,8240.38,1351500032,8240.38
2-Apr-03,8070.98,8342.27,8070.98,8285.06,1589799936,8285.06
1-Apr-03,7992.83,8133.03,7947.38,8069.86,1461600000,8069.86
31-Mar-03,8142.83,8142.83,7903.97,7992.13,1495500032,7992.13
28-Mar-03,8198.85,8224.83,8070.77,8145.77,1227000064,8145.77
27-Mar-03,8226.39,8272.03,8085.40,8201.45,1232899968,8201.45
26-Mar-03,8279.88,8323.01,8165.52,8229.88,1319699968,8229.88
25-Mar-03,8216.85,8355.93,8155.65,8280.23,1333400064,8280.23
24-Mar-03,8514.82,8514.82,8166.78,8214.68,1292999936,8214.68
21-Mar-03,8290.38,8552.08,8290.38,8521.97,1883709952,8521.97
20-Mar-03,8264.68,8335.20,8122.59,8286.60,1439100032,8286.60
19-Mar-03,8193.04,8304.04,8116.01,8265.45,1473400064,8265.45
18-Mar-03,8142.69,8253.48,8057.54,8194.23,1555100032,8194.23
17-Mar-03,7857.96,8163.56,7763.56,8141.92,1700419968,8141.92
14-Mar-03,7822.17,7961.60,7761.25,7859.71,1541900032,7859.71
13-Mar-03,7555.29,7847.03,7555.29,7821.75,1816300032,7821.75
12-Mar-03,7517.76,7582.96,7397.31,7552.07,1620000000,7552.07
11-Mar-03,7568.53,7673.98,7488.00,7524.06,1427699968,7524.06
10-Mar-03,7739.40,7739.40,7545.77,7568.18,1255000064,7568.18
7-Mar-03,7671.75,7780.57,7536.18,7740.03,1368499968,7740.03
6-Mar-03,7774.76,7795.07,7624.97,7673.99,1299200000,7673.99
5-Mar-03,7702.35,7801.79,7639.82,7775.60,1332700032,7775.60
4-Mar-03,7838.14,7859.08,7688.98,7704.87,1256600064,7704.87
3-Mar-03,7890.24,7997.66,7809.05,7837.86,1208899968,7837.86
28-Feb-03,7886.11,7987.80,7826.72,7891.08,1373299968,7891.08
27-Feb-03,7807.96,7950.46,7774.34,7884.99,1287800064,7884.99
26-Feb-03,7907.39,7944.93,7767.62,7806.98,1374400000,7806.98
25-Feb-03,7856.42,7931.14,7700.53,7909.50,1483699968,7909.50
24-Feb-03,8017.34,8017.34,7828.06,7858.24,1229200000,7858.24
21-Feb-03,7915.52,8055.79,7843.81,8018.11,1398200064,8018.11
20-Feb-03,8002.70,8051.37,7858.24,7914.96,1194099968,7914.96
19-Feb-03,8033.80,8079.11,7913.70,8000.60,1075600000,8000.60
18-Feb-03,7909.30,8114.82,7909.30,8041.15,1250800000,8041.15
14-Feb-03,7750.90,7936.56,7704.96,7908.80,1404600064,7908.80
13-Feb-03,7756.55,7817.88,7602.81,7749.87,1489299968,7749.87
12-Feb-03,7836.36,7892.96,7720.39,7758.17,1260499968,7758.17
11-Feb-03,7920.93,8010.89,7798.69,7843.11,1307000064,7843.11
10-Feb-03,7865.74,7963.03,7777.98,7920.11,1238200064,7920.11
7-Feb-03,7932.45,8019.46,7811.10,7864.23,1276800000,7864.23
6-Feb-03,7981.95,8031.66,7855.87,7929.30,1430899968,7929.30
5-Feb-03,8014.45,8162.96,7950.42,7985.18,1450800000,7985.18
4-Feb-03,8104.61,8104.61,7915.93,8013.29,1451600000,8013.29
3-Feb-03,8053.74,8189.35,8032.90,8109.82,1258499968,8109.82
31-Jan-03,7939.72,8121.37,7884.66,8053.81,1578530048,8053.81
30-Jan-03,8109.14,8169.81,7918.19,7945.13,1510300032,7945.13
29-Jan-03,8087.95,8173.31,7916.89,8110.71,1595399936,8110.71
28-Jan-03,7991.07,8153.36,7954.95,8088.84,1459100032,8088.84
27-Jan-03,8128.54,8167.41,7929.16,7989.56,1435900032,7989.56
24-Jan-03,8367.89,8367.89,8092.00,8131.01,1574800000,8131.01
23-Jan-03,8320.72,8437.69,8215.61,8369.47,1744550016,8369.47
22-Jan-03,8439.54,8493.50,8270.94,8318.73,1560800000,8318.73
21-Jan-03,8586.26,8650.43,8421.03,8442.90,1335200000,8442.90
17-Jan-03,8695.82,8695.82,8523.60,8586.74,1358200064,8586.74
16-Jan-03,8721.12,8837.47,8634.46,8697.87,1534599936,8697.87
15-Jan-03,8843.64,8865.65,8674.43,8723.18,1432099968,8723.18
14-Jan-03,8787.22,8865.41,8717.56,8842.62,1379399936,8842.62
13-Jan-03,8787.83,8896.09,8721.12,8785.98,1396300032,8785.98
10-Jan-03,8776.04,8846.25,8654.21,8784.89,1485400064,8784.89
9-Jan-03,8596.68,8814.09,8596.68,8776.18,1560300032,8776.18
8-Jan-03,8735.93,8749.44,8549.72,8595.31,1467600000,8595.31
7-Jan-03,8775.84,8843.37,8661.20,8740.59,1545200000,8740.59
6-Jan-03,8602.78,8826.71,8578.86,8773.57,1435900032,8773.57
3-Jan-03,8607.38,8669.91,8503.71,8601.69,1130800000,8601.69
2-Jan-03,8342.38,8633.02,8342.38,8607.52,1229200000,8607.52
31-Dec-02,8332.24,8400.46,8216.44,8341.63,1088499968,8341.63
30-Dec-02,8304.06,8405.67,8214.93,8332.85,1057800000,8332.85
27-Dec-02,8429.28,8470.05,8272.31,8303.78,758400000,8303.78
26-Dec-02,8448.86,8587.98,8392.23,8432.61,721100032,8432.61
24-Dec-02,8491.99,8522.98,8407.45,8448.11,458310016,8448.11
23-Dec-02,8511.39,8573.92,8418.90,8493.29,1112099968,8493.29
20-Dec-02,8367.41,8557.47,8367.41,8511.32,1782729984,8511.32
19-Dec-02,8441.94,8530.25,8302.41,8364.80,1385900032,8364.80
18-Dec-02,8531.31,8553.76,8367.89,8447.35,1446200064,8447.35
17-Dec-02,8626.99,8672.38,8495.21,8535.39,1251800064,8535.39
16-Dec-02,8436.59,8649.06,8421.58,8627.40,1271600000,8627.40
13-Dec-02,8536.07,8563.16,8374.68,8433.71,1330800000,8433.71
12-Dec-02,8590.99,8662.71,8466.21,8538.40,1255299968,8538.40
11-Dec-02,8571.52,8669.91,8452.84,8589.14,1285100032,8589.14
10-Dec-02,8473.61,8624.93,8419.86,8574.26,1286599936,8574.26
9-Dec-02,8643.99,8643.99,8438.24,8473.41,1320800000,8473.41
6-Dec-02,8620.88,8707.21,8469.16,8645.77,1241100032,8645.77
5-Dec-02,8740.66,8796.68,8572.00,8623.28,1250200064,8623.28
4-Dec-02,8734.22,8834.04,8600.93,8737.85,1588899968,8737.85
3-Dec-02,8861.13,8882.04,8649.89,8742.93,1488400000,8742.93
2-Dec-02,8902.95,9076.35,8757.60,8862.57,1612000000,8862.57
29-Nov-02,8933.67,8995.78,8847.42,8896.09,643459968,8896.09
27-Nov-02,8678.96,8975.08,8678.96,8931.68,1350300032,8931.68
26-Nov-02,8844.12,8845.01,8634.53,8676.42,1543600000,8676.42
25-Nov-02,8804.97,8918.03,8717.63,8849.40,1574000000,8849.40
22-Nov-02,8842.41,8944.16,8732.23,8804.84,1626800000,8804.84
21-Nov-02,8625.48,8910.83,8619.58,8845.15,2415099904,8845.15
20-Nov-02,8469.57,8675.12,8402.72,8623.01,1517299968,8623.01
19-Nov-02,8484.93,8566.45,8355.62,8474.78,1337400064,8474.78
18-Nov-02,8579.74,8671.41,8444.26,8486.57,1282599936,8486.57
15-Nov-02,8535.64,8622.30,8421.10,8579.09,1400099968,8579.09
14-Nov-02,8403.69,8596.50,8396.27,8542.13,1488099968,8542.13
13-Nov-02,8380.32,8523.47,8237.65,8398.49,1463399936,8398.49
12-Nov-02,8356.73,8557.25,8286.13,8386.00,1377100032,8386.00
11-Nov-02,8535.81,8541.09,8315.40,8358.95,1112999936,8358.95
8-Nov-02,8585.75,8688.96,8455.01,8537.13,1446499968,8537.13
7-Nov-02,8766.08,8766.08,8517.78,8586.24,1466899968,8586.24
6-Nov-02,8677.17,8841.61,8561.48,8771.01,1623699968,8771.01
5-Nov-02,8568.76,8730.92,8497.60,8678.27,1354099968,8678.27
4-Nov-02,8521.60,8787.30,8510.08,8571.60,1645900032,8571.60
1-Nov-02,8395.64,8569.24,8271.77,8517.64,1450400000,8517.64
31-Oct-02,8427.34,8538.17,8293.17,8397.03,1641299968,8397.03
30-Oct-02,8363.95,8502.32,8273.99,8427.41,1422300032,8427.41
29-Oct-02,8367.28,8456.19,8161.01,8368.94,1529699968,8368.94
28-Oct-02,8448.98,8601.01,8281.34,8368.04,1382599936,8368.04
25-Oct-02,8317.48,8474.92,8210.74,8443.99,1340400000,8443.99
24-Oct-02,8495.38,8607.04,8253.60,8317.34,1700569984,8317.34
23-Oct-02,8448.56,8546.57,8256.79,8494.27,1593900032,8494.27
22-Oct-02,8534.08,8543.65,8303.33,8450.16,1549200000,8450.16
21-Oct-02,8320.74,8580.13,8191.87,8538.24,1447000064,8538.24
18-Oct-02,8287.72,8383.16,8115.72,8322.40,1423100032,8322.40
17-Oct-02,8038.31,8395.99,8038.31,8275.04,1780390016,8275.04
16-Oct-02,8232.10,8232.10,7958.34,8036.03,1584999936,8036.03
15-Oct-02,7883.23,8304.58,7883.23,8255.68,1956000000,8255.68
14-Oct-02,7848.21,7948.91,7725.23,7877.40,1200300032,7877.40
11-Oct-02,7540.74,7919.57,7540.74,7850.29,1854130048,7850.29
10-Oct-02,7286.34,7588.25,7181.47,7533.95,2090230016,7533.95
9-Oct-02,7499.96,7500.03,7215.39,7286.27,1885030016,7286.27
8-Oct-02,7425.82,7680.57,7294.53,7501.49,1938429952,7501.49
7-Oct-02,7528.68,7685.42,7368.46,7422.84,1576499968,7422.84
4-Oct-02,7719.34,7817.06,7428.32,7528.40,1835929984,7528.40
3-Oct-02,7753.46,7943.64,7638.47,7717.19,1674499968,7717.19
2-Oct-02,7936.57,7996.77,7696.66,7755.61,1668899968,7755.61
1-Oct-02,7593.04,7964.24,7558.36,7938.79,1780899968,7938.79
30-Sep-02,7698.81,7729.53,7422.28,7591.93,1721869952,7591.93
27-Sep-02,7996.01,7997.12,7664.89,7701.45,1507299968,7701.45
26-Sep-02,7844.62,8086.86,7800.97,7997.12,1650000000,7997.12
25-Sep-02,7687.16,7939.90,7641.87,7841.82,1651500032,7841.82
24-Sep-02,7871.23,7893.36,7606.77,7683.13,1670240000,7683.13
23-Sep-02,7984.77,7984.77,7738.06,7872.15,1381100032,7872.15
20-Sep-02,7945.93,8081.04,7868.60,7986.02,1792800000,7986.02
19-Sep-02,8170.65,8170.65,7904.87,7942.39,1524000000,7942.39
18-Sep-02,8203.07,8283.49,8013.42,8172.45,1500999936,8172.45
17-Sep-02,8386.35,8508.61,8169.88,8207.55,1448600064,8207.55
16-Sep-02,8311.79,8435.04,8214.27,8380.18,1001400000,8380.18
13-Sep-02,8377.68,8414.79,8175.85,8312.69,1271000064,8312.69
12-Sep-02,8574.94,8574.94,8334.82,8379.41,1191600000,8379.41
11-Sep-02,8604.27,8767.82,8545.11,8581.17,846600000,8581.17
10-Sep-02,8520.14,8660.94,8447.73,8602.61,1186400000,8602.61
9-Sep-02,8425.88,8584.30,8288.28,8519.38,1130599936,8519.38
6-Sep-02,8296.46,8526.80,8296.46,8427.20,1184499968,8427.20
5-Sep-02,8420.20,8420.20,8173.56,8283.70,1401299968,8283.70
4-Sep-02,8308.53,8495.03,8216.98,8425.12,1372099968,8425.12
3-Sep-02,8659.27,8659.27,8282.87,8308.05,1323399936,8308.05
30-Aug-02,8669.26,8811.72,8572.85,8663.50,929900032,8663.50
29-Aug-02,8690.69,8769.34,8514.10,8670.99,1271100032,8670.99
28-Aug-02,8823.93,8832.18,8610.79,8694.09,1146599936,8694.09
27-Aug-02,8917.49,9040.04,8747.77,8824.41,1307699968,8824.41
26-Aug-02,8873.93,8981.23,8723.43,8919.01,1016899968,8919.01
23-Aug-02,9051.49,9051.49,8806.38,8872.96,1071500032,8872.96
22-Aug-02,8961.18,9129.10,8860.34,9053.64,1372999936,9053.64
21-Aug-02,8866.14,9033.52,8768.51,8957.23,1353100032,8957.23
20-Aug-02,8986.50,8989.69,8789.13,8872.07,1308499968,8872.07
19-Aug-02,8777.09,9037.38,8720.81,8990.79,1299800064,8990.79
16-Aug-02,8813.07,8899.42,8644.59,8778.06,1265299968,8778.06
15-Aug-02,8745.04,8914.37,8620.98,8818.14,1505100032,8818.14
14-Aug-02,8479.14,8778.89,8295.34,8743.31,1533799936,8743.31
13-Aug-02,8683.15,8801.87,8445.91,8482.39,1297699968,8482.39
12-Aug-02,8741.92,8753.14,8528.15,8688.89,1036499968,8688.89
9-Aug-02,8707.24,8824.92,8538.46,8745.45,1294899968,8745.45
8-Aug-02,8456.29,8755.70,8364.29,8712.02,1646700032,8712.02
7-Aug-02,8282.25,8520.95,8171.70,8456.15,1490400000,8456.15
6-Aug-02,8049.93,8472.28,8049.93,8274.09,1514099968,8274.09
5-Aug-02,8312.92,8371.00,7991.43,8043.63,1425500032,8043.63
2-Aug-02,8504.96,8566.36,8179.80,8313.13,1538099968,8313.13
1-Aug-02,8732.58,8758.40,8430.68,8506.62,1672199936,8506.62
31-Jul-02,8678.65,8793.36,8463.21,8736.59,2049360000,8736.59
30-Jul-02,8707.03,8806.86,8484.05,8680.03,1826089984,8680.03
29-Jul-02,8267.99,8749.12,8267.99,8711.88,1778649984,8711.88
26-Jul-02,8192.61,8350.10,8039.89,8264.39,1796099968,8264.39
25-Jul-02,8185.89,8390.39,7893.34,8186.31,2424699904,8186.31
24-Jul-02,7698.46,8243.07,7489.53,8191.29,2775559936,8191.29
23-Jul-02,7785.55,8007.91,7590.75,7702.34,2441019904,7702.34
22-Jul-02,8015.04,8173.08,7668.35,7784.58,2248059904,7784.58
19-Jul-02,8356.74,8356.74,7940.83,8019.26,2654099968,8019.26
18-Jul-02,8540.47,8683.84,8350.72,8409.49,1736300032,8409.49
17-Jul-02,8476.21,8765.39,8401.12,8542.48,2566500096,8542.48
16-Jul-02,8635.31,8697.69,8346.29,8473.11,1843699968,8473.11
15-Jul-02,8681.28,8720.18,8220.78,8639.19,2574799872,8639.19
12-Jul-02,8805.33,8903.00,8555.15,8684.53,1607399936,8684.53
11-Jul-02,8812.12,8937.87,8557.84,8801.53,2080480000,8801.53
10-Jul-02,9098.16,9188.71,8772.94,8813.50,1816899968,8813.50
9-Jul-02,9273.38,9357.35,9065.88,9096.09,1348899968,9096.09
8-Jul-02,9375.70,9433.08,9184.90,9274.90,1184400000,9274.90
5-Jul-02,9061.54,9399.65,9054.97,9379.50,699400000,9379.50
3-Jul-02,9006.37,9140.32,8832.89,9054.97,1527800064,9054.97
2-Jul-02,9104.95,9185.88,8918.11,9007.75,1823000064,9007.75
1-Jul-02,9239.25,9381.37,9059.88,9109.79,1425500032,9109.79
28-Jun-02,9270.33,9435.44,9131.49,9243.26,2116999936,9243.26
27-Jun-02,9122.12,9342.33,8992.32,9269.92,1908600064,9269.92
26-Jun-02,9108.22,9207.07,8831.92,9120.11,336569984,9120.11
25-Jun-02,9285.56,9457.38,9089.17,9126.82,1513699968,9126.82
24-Jun-02,9252.47,9417.23,9046.04,9281.82,1552600064,9281.82
21-Jun-02,9430.66,9456.76,9186.71,9253.79,1497200000,9253.79
20-Jun-02,9561.64,9628.11,9390.10,9431.77,1389699968,9431.77
19-Jun-02,9702.00,9760.20,9514.29,9561.57,1336099968,9561.57
18-Jun-02,9684.52,9775.83,9588.29,9706.12,1193100032,9706.12
17-Jun-02,9476.50,9736.58,9462.30,9687.42,1236600064,9687.42
14-Jun-02,9498.92,9538.93,9229.63,9474.21,1548999936,9474.21
13-Jun-02,9612.87,9671.64,9454.41,9502.80,1405500032,9502.80
12-Jun-02,9515.12,9682.37,9380.82,9617.71,1795719936,9617.71
11-Jun-02,9647.62,9794.17,9487.91,9517.26,1212400000,9517.26
10-Jun-02,9587.38,9744.33,9509.91,9645.40,1226200064,9645.40
7-Jun-02,9592.38,9668.18,9416.33,9589.67,1341299968,9589.67
6-Jun-02,9795.70,9820.41,9552.85,9624.64,1601500032,9624.64
5-Jun-02,9688.53,9860.91,9636.82,9796.80,1300099968,9796.80
4-Jun-02,9710.34,9798.74,9541.36,9687.84,1466599936,9687.84
3-Jun-02,9923.94,10016.04,9685.49,9709.79,1324300032,9709.79
31-May-02,9915.15,10074.16,9865.89,9925.25,1277299968,9925.25
30-May-02,9915.01,9995.76,9769.64,9911.69,1286599936,9911.69
29-May-02,9976.94,10056.31,9860.42,9923.04,1081799936,9923.04
28-May-02,10106.54,10144.53,9917.64,9981.58,996499968,9981.58
24-May-02,10211.92,10255.93,10054.58,10104.26,885400000,10104.26
23-May-02,10158.30,10268.87,10044.20,10216.08,1192899968,10216.08
22-May-02,10098.58,10200.78,10004.41,10157.88,1136300032,10157.88
21-May-02,10229.08,10322.15,10060.46,10105.71,1169200000,10105.71
20-May-02,10348.93,10357.44,10164.39,10229.50,989800000,10229.50
17-May-02,10291.05,10400.62,10209.49,10353.08,1274400000,10353.08
16-May-02,10242.11,10374.05,10168.64,10289.21,1256600064,10289.21
15-May-02,10288.56,10382.97,10152.97,10243.68,1420199936,10243.68
14-May-02,10119.34,10346.59,10119.34,10298.14,1414499968,10298.14
13-May-02,9938.82,10148.71,9892.73,10109.66,1088600064,10109.66
10-May-02,10040.25,10115.23,9891.04,9939.92,1171900032,9939.92
9-May-02,10137.96,10185.08,9966.63,10037.42,1152999936,10037.42
8-May-02,9847.96,10203.76,9847.96,10141.83,1502000000,10141.83
7-May-02,9810.53,9985.32,9749.73,9836.55,1354700032,9836.55
6-May-02,10005.80,10081.98,9780.29,9808.04,1122599936,9808.04
3-May-02,10091.73,10130.97,9891.49,10006.63,1284499968,10006.63
2-May-02,10057.62,10182.94,9970.92,10091.87,1364000000,10091.87
1-May-02,9944.90,10121.21,9778.42,10059.63,1451399936,10059.63
30-Apr-02,9818.90,10063.64,9775.10,9946.22,1628600064,9946.22
29-Apr-02,9910.52,10012.16,9767.15,9819.87,1314700032,9819.87
26-Apr-02,10037.42,10127.85,9875.44,9910.72,1374200064,9910.72
25-Apr-02,10028.70,10103.64,9864.08,10035.06,1517400064,10035.06
24-Apr-02,10090.07,10209.64,9984.00,10030.43,1373200000,10030.43
23-Apr-02,10137.20,10243.06,10003.84,10089.24,1388499968,10089.24
22-Apr-02,10256.00,10299.39,10056.45,10136.43,1181799936,10136.43
19-Apr-02,10212.69,10338.83,10151.52,10257.11,1184999936,10257.11
18-Apr-02,10219.47,10334.67,10010.22,10205.28,1359299968,10205.28
17-Apr-02,10299.66,10379.51,10137.47,10220.78,1376899968,10220.78
16-Apr-02,10100.38,10365.12,10100.38,10301.32,1341299968,10301.32
15-Apr-02,10189.57,10261.05,10037.90,10093.67,1120400000,10093.67
12-Apr-02,10178.57,10312.26,10083.92,10190.82,1282099968,10190.82
11-Apr-02,10378.89,10425.87,10116.37,10176.08,1505600000,10176.08
10-Apr-02,10210.40,10437.43,10175.18,10381.73,1447900032,10381.73
9-Apr-02,10249.84,10362.98,10156.57,10208.67,1235399936,10208.67
8-Apr-02,10258.91,10300.78,10049.94,10249.08,1095299968,10249.08
5-Apr-02,10235.80,10403.66,10169.79,10271.64,1110200064,10271.64
4-Apr-02,10199.54,10301.53,10118.10,10235.17,1283800064,10235.17
3-Apr-02,10311.81,10377.09,10116.02,10198.29,1219699968,10198.29
2-Apr-02,10352.46,10394.94,10204.66,10313.71,1176700032,10313.71
1-Apr-02,10402.07,10434.52,10226.59,10362.70,1050899968,10362.70
28-Mar-02,10429.68,10537.48,10341.59,10403.94,1147600000,10403.94
27-Mar-02,10351.28,10490.15,10300.29,10426.91,1180099968,10426.91
26-Mar-02,10280.51,10475.00,10233.65,10353.36,1223600000,10353.36
25-Mar-02,10428.43,10497.76,10255.59,10281.67,1057900032,10281.67
22-Mar-02,10477.70,10537.62,10324.23,10427.67,1243299968,10427.67
21-Mar-02,10501.99,10577.82,10326.99,10479.84,1339200000,10479.84
20-Mar-02,10626.85,10634.84,10455.56,10501.57,1304899968,10501.57
19-Mar-02,10578.38,10722.78,10530.63,10635.25,1255000064,10635.25
18-Mar-02,10608.54,10707.01,10488.84,10577.75,1169500032,10577.75
15-Mar-02,10516.45,10663.69,10452.10,10607.23,1493900032,10607.23
14-Mar-02,10501.29,10615.74,10421.17,10517.14,1208800000,10517.14
13-Mar-02,10620.17,10648.68,10427.67,10501.85,1354000000,10501.85
12-Mar-02,10604.32,10682.72,10462.34,10632.35,1304400000,10632.35
11-Mar-02,10570.07,10679.68,10470.85,10611.24,1210200064,10611.24
8-Mar-02,10531.67,10728.87,10480.33,10572.49,1412000000,10572.49
7-Mar-02,10578.10,10663.82,10405.95,10525.37,1517400064,10525.37
6-Mar-02,10431.96,10637.19,10393.84,10574.29,1541299968,10574.29
5-Mar-02,10591.38,10639.96,10349.90,10433.41,1549299968,10433.41
4-Mar-02,10368.10,10656.50,10313.01,10586.82,1594300032,10586.82
1-Mar-02,10111.04,10397.09,10086.51,10368.86,1456499968,10368.86
28-Feb-02,10130.28,10283.89,10055.34,10106.13,1392199936,10106.13
27-Feb-02,10117.65,10315.72,10025.86,10127.58,1393799936,10127.58
26-Feb-02,10145.86,10241.89,9986.84,10115.26,1309200000,10115.26
